"item-img-box href","item-img src","h5","badge","ms-1","col-6","col-6 2","col-6 3","col-6 4","dropdown-toggle","text-primary","label","text-end","label 2","text-end 2","label 3","text-end 3","label 4","text-end 4","label 5","text-end 5","label 6","text-end 6","label 7","text-end 7","text-muted","price","price-top-label","price-top-label 2","price 3","list-inline-item","btn","col-12","col-12 2","col-12 3","col-6 5","col-6 6"
"https://darmas.de/fahrzeugmarkt/details/679b57859e7b0d14a15de57c","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/ffe9183168fd16fa010fa10321a69354d2_ori_small.jpg","Hyundai INSTER Elektro Select 49 kWh Navi CarPlay","Neufahrzeug","","Elektro","Automatik","85 kW (116 Ps)","Grün  / Tomboy Khaki","Monatsrate","Finanzierungsdetails","36 Monate à","234 €","Fahrzeugpreis","22.990 €","Anzahlung","4.598 €","Nettodarlehensbetrag","18.392 €","Schlussrate","12.985 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","234","Kaufpreis","1","22.990","2105555072","Merken","Stromverbrauch (kombiniert): 14,9 kWh/100km;","CO₂-Klasse: A;","0 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/679356985ca53fa87eb8511d","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/ccb29786c88bb7d1d214b2d24f4a15108_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klimaaut. Navi","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Schwarz  / Phantom Black","Monatsrate","Finanzierungsdetails","36 Monate à","176 €","Fahrzeugpreis","17.290 €","Anzahlung","3.458 €","Nettodarlehensbetrag","13.832 €","Schlussrate","9.760 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","176","Kaufpreis","1","17.290","2105533731","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/679356435ca53fa87eb68e77","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/01101662c24e2898e3da3e6310bbc8d8810_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klimaaut. Navi","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","173 €","Fahrzeugpreis","16.990 €","Anzahlung","3.398 €","Nettodarlehensbetrag","13.592 €","Schlussrate","9.600 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","173","Kaufpreis","1","16.990","2105533669","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/679355c75ca53fa87eb3ec73","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/9ee691ad9233bd07d26d463592a7f53e_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klimaaut. Navi","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Lumen Grey","Monatsrate","Finanzierungsdetails","36 Monate à","176 €","Fahrzeugpreis","17.290 €","Anzahlung","3.458 €","Nettodarlehensbetrag","13.832 €","Schlussrate","9.760 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","176","Kaufpreis","1","17.290","2105533603","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/679355565ca53fa87eb22bc1","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/36109e4778981fa2c6526ea956bae6ae3_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Schwarz  / Phantom Black","Monatsrate","Finanzierungsdetails","36 Monate à","184 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","8.780 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","184","Kaufpreis","1","16.590","2105533546","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/679355275ca53fa87eb14391","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/7d4bfcb10283f3cb6bd5890ae5665cc90_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","183 €","Fahrzeugpreis","16.390 €","Anzahlung","3.278 €","Nettodarlehensbetrag","13.112 €","Schlussrate","8.620 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","183","Kaufpreis","1","16.390","2105533524","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/679211205ca53fa87e7c74f3","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/77661b67cc99cd093401bf11aa1f264a_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Aurora Grey","Monatsrate","Finanzierungsdetails","36 Monate à","184 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","8.780 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","184","Kaufpreis","1","16.590","2105533505","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/679210705ca53fa87e784aeb","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/01101662c24e2898e3da3e6310bbc8d8810_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klimaaut. Navi","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","173 €","Fahrzeugpreis","16.990 €","Anzahlung","3.398 €","Nettodarlehensbetrag","13.592 €","Schlussrate","9.600 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","173","Kaufpreis","1","16.990","2105533228","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6792102e5ca53fa87e763ba0","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/3d996641adab9a6645ee9be31062ffcb8_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.2 Trend Klimaaut. Navi","Neufahrzeug","","Benzin","Schaltgetriebe","58 kW (79 Ps)","Blau  / Meta Blue","Monatsrate","Finanzierungsdetails","36 Monate à","184 €","Fahrzeugpreis","17.990 €","Anzahlung","3.598 €","Nettodarlehensbetrag","14.392 €","Schlussrate","10.135 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","184","Kaufpreis","1","17.990","2105533176","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","119 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/67920f9a5ca53fa87e72220a","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/a936c486dd9107ce1010da7a493fb3f07ba_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 A/T Trend Klimaaut","Neufahrzeug","","Benzin","Automatik","46 kW (63 Ps)","Blau  / Meta Blue","Monatsrate","Finanzierungsdetails","36 Monate à","184 €","Fahrzeugpreis","17.990 €","Anzahlung","3.598 €","Nettodarlehensbetrag","14.392 €","Schlussrate","10.135 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","184","Kaufpreis","1","17.990","2105533104","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","121 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/67920f515ca53fa87e70186a","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/1494fafef171f907e6c64a64b110bafe10_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klimaaut. Navi","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Aurora Grey","Monatsrate","Finanzierungsdetails","36 Monate à","176 €","Fahrzeugpreis","17.290 €","Anzahlung","3.458 €","Nettodarlehensbetrag","13.832 €","Schlussrate","9.760 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","176","Kaufpreis","1","17.290","2105533063","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678fad9a189f2c0ba8d6d3c3","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/3d996641adab9a6645ee9be31062ffcb8_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.2 Trend Klimaaut. Navi","Neufahrzeug","","Benzin","Schaltgetriebe","58 kW (79 Ps)","Blau  / Meta Blue","Monatsrate","Finanzierungsdetails","36 Monate à","184 €","Fahrzeugpreis","17.990 €","Anzahlung","3.598 €","Nettodarlehensbetrag","14.392 €","Schlussrate","10.135 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","184","Kaufpreis","1","17.990","2105532846","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","119 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678faa4f189f2c0ba8d2b212","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/16b8b5678236ca3a9d4fdf23e4a43882_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.2 Trend Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","58 kW (79 Ps)","Blau  / Vibrant Blue","Monatsrate","Finanzierungsdetails","36 Monate à","180 €","Fahrzeugpreis","17.590 €","Anzahlung","3.518 €","Nettodarlehensbetrag","14.072 €","Schlussrate","9.885 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","180","Kaufpreis","1","17.590","2105532718","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","119 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678fa88f189f2c0ba8cb59b9","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/6b9c8f6f198639912328848c3c10947c1_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 A/T Trend Klimaaut","Neufahrzeug","Sofort verfügbar","Benzin","Automatik","46 kW (63 Ps)","Gelb  / Lucid Lime Metallic","Monatsrate","Finanzierungsdetails","36 Monate à","184 €","Fahrzeugpreis","17.990 €","Anzahlung","3.598 €","Nettodarlehensbetrag","14.392 €","Schlussrate","10.135 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","184","Kaufpreis","1","17.990","2105532503","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","121 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678fa751189f2c0ba8c9c1b2","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/7d4bfcb10283f3cb6bd5890ae5665cc90_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","183 €","Fahrzeugpreis","16.390 €","Anzahlung","3.278 €","Nettodarlehensbetrag","13.112 €","Schlussrate","8.620 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","183","Kaufpreis","1","16.390","2105532453","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678fa779189f2c0ba8ca8be5","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/36109e4778981fa2c6526ea956bae6ae3_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Schwarz  / Phantom Black","Monatsrate","Finanzierungsdetails","36 Monate à","184 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","8.780 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","184","Kaufpreis","1","16.590","2105532488","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678fa72b189f2c0ba8c8f924","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/5eb10a81d67546e4cbc24b073357d69e1_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grün  / Mangrove Green","Monatsrate","Finanzierungsdetails","36 Monate à","176 €","Fahrzeugpreis","15.990 €","Anzahlung","3.198 €","Nettodarlehensbetrag","12.792 €","Schlussrate","8.495 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","176","Kaufpreis","1","15.990","2105532441","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678fa69b189f2c0ba8c708be","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/36109e4778981fa2c6526ea956bae6ae3_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Schwarz  / Phantom Black","Monatsrate","Finanzierungsdetails","36 Monate à","184 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","8.780 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","184","Kaufpreis","1","16.590","2105532413","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678fa6c5189f2c0ba8c7d10a","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/77661b67cc99cd093401bf11aa1f264a_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","Sofort verfügbar","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Aurora Grey","Monatsrate","Finanzierungsdetails","36 Monate à","179 €","Fahrzeugpreis","16.390 €","Anzahlung","3.278 €","Nettodarlehensbetrag","13.112 €","Schlussrate","8.780 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","179","Kaufpreis","1","16.390","2105532428","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/67320d9e133293616821dc1a","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/62fa228a9161a71fdea9c56638370e8b_ori_small.jpg","Hyundai i20 1.0 Turbo DCT Trend Mod. 25 Klimaaut.Navi","Neufahrzeug","Sofort verfügbar","Benzin","Automatik","74 kW (101 Ps)","Grün  / Mangrove Green","Monatsrate","Finanzierungsdetails","36 Monate à","230 €","Fahrzeugpreis","22.290 €","Anzahlung","4.458 €","Nettodarlehensbetrag","17.832 €","Schlussrate","12.475 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","230","Kaufpreis","1","22.290","2105456228","Merken","Kraftstoffverbrauch (kombiniert): 5,4 l/100km;","CO₂-Klasse: D;","122 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678fa671189f2c0ba8c63ab7","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/7d4bfcb10283f3cb6bd5890ae5665cc90_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","183 €","Fahrzeugpreis","16.390 €","Anzahlung","3.278 €","Nettodarlehensbetrag","13.112 €","Schlussrate","8.620 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","183","Kaufpreis","1","16.390","2105532395","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678fa646189f2c0ba8c57439","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/5eb10a81d67546e4cbc24b073357d69e1_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grün  / Mangrove Green","Monatsrate","Finanzierungsdetails","36 Monate à","176 €","Fahrzeugpreis","15.990 €","Anzahlung","3.198 €","Nettodarlehensbetrag","12.792 €","Schlussrate","8.495 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","176","Kaufpreis","1","15.990","2105532383","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/678fa618189f2c0ba8c4abca","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/77661b67cc99cd093401bf11aa1f264a_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","Sofort verfügbar","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Aurora Grey","Monatsrate","Finanzierungsdetails","36 Monate à","179 €","Fahrzeugpreis","16.390 €","Anzahlung","3.278 €","Nettodarlehensbetrag","13.112 €","Schlussrate","8.780 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","179","Kaufpreis","1","16.390","2105532367","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
